,mvp
1997-10-23 00:00:00,0.96847098523596153
1997-10-24 00:00:00,0.99573612433649772
1997-10-27 00:00:00,0.93446440586382939
1997-10-28 00:00:00,1.0538964790197423
1997-10-29 00:00:00,0.99147839526156034
1997-10-30 00:00:00,0.98403371807226925
1997-11-03 00:00:00,1.021576058429329
1997-11-04 00:00:00,0.9852776261474866
1997-11-05 00:00:00,0.99936013871161289
1997-11-06 00:00:00,0.9953784171946789
1997-11-07 00:00:00,0.96641425431726014
1997-11-10 00:00:00,0.99653486009433889
1997-11-11 00:00:00,1.0001930232944065
1997-11-12 00:00:00,0.97002438015556147
1997-11-13 00:00:00,1.016401252202529
1997-11-14 00:00:00,1.0183811918180192
1997-11-17 00:00:00,1.0287004162223561
1997-11-18 00:00:00,0.98889807458467327
1997-11-19 00:00:00,0.9926582762627264
1997-11-20 00:00:00,1.0292707137113615
1997-11-21 00:00:00,0.99641522246878089
1997-11-24 00:00:00,0.98209938409134123
1997-11-25 00:00:00,1.0040583569312658
1997-11-26 00:00:00,1.0042300755066151
1997-12-01 00:00:00,1.0254349720520501
1997-12-02 00:00:00,0.99288749288553835
1997-12-03 00:00:00,1.0023392104494373
1997-12-04 00:00:00,0.99589130159605332
1997-12-05 00:00:00,1.0081840840140595
1997-12-08 00:00:00,0.99767571025325297
1997-12-09 00:00:00,0.99729920197242539
1997-12-10 00:00:00,0.99299285668317905
1997-12-11 00:00:00,0.98167136950057221
